Terminal voltage [V],Current [A],X-averaged positive particle surface concentration [mol.m-3],X-averaged negative particle surface concentration [mol.m-3],Time [s],X-averaged negative electrode reaction overpotential [V],X-averaged positive electrode reaction overpotential [V],X-averaged electrolyte ohmic losses [V],X-averaged electrolyte overpotential [V],X-averaged negative electrode ohmic losses [V],X-averaged positive electrode ohmic losses [V],X-averaged negative electrolyte concentration [mol.m-3],X-averaged positive electrolyte concentration [mol.m-3],X-averaged battery open circuit voltage [V]
3.716973419526615,-25.0,27729.631491607237,3017.5851034923517,27.0,-0.11569941373287633,0.04683756624643033,0.028998483233218124,0.03298123152277575,5.290339510973841e-05,9.17119497824994e-05,935.6131457266197,1060.111697902718,3.521311187198255
3.720912563123675,-25.0,27507.68403512852,3175.778575197471,28.0,-0.11524041828592448,0.04606860050908542,0.028998483233218124,0.03450434674805383,5.290339510973841e-05,9.17119497824994e-05,911.2423430084622,1082.9745432575444,3.5249551767543337
3.7249786663795006,-25.0,27320.236930878604,3309.8231049035376,28.999999999999996,-0.1149218522650192,0.04544153742627913,0.028998483233218124,0.03581228700438721,5.290339510973841e-05,9.17119497824994e-05,890.4656721723203,1102.5076426465953,3.5286589688575374
3.7292353446529747,-25.0,27154.16336823841,3428.864251883546,30.0,-0.11466792980066165,0.044914177370853986,0.028998483233218124,0.03693870107135594,5.290339510973841e-05,9.171194978254497e-05,872.6998116139188,1119.2372468513668,3.532570515583825
3.733606716031576,-25.0,27003.124314807876,3537.333259547878,30.999999999999996,-0.11444507542766831,0.044462643918916675,0.028998483233218124,0.03790944659288337,5.290339510973841e-05,9.171194978254497e-05,857.4931803765472,1133.5733784309482,3.5366455292658294
3.7379392620516656,-25.0,26863.28636654707,3637.916293194161,32.0,-0.11423571154615346,0.04407085549096154,0.028998483233218124,0.03874610184836172,5.290339510973841e-05,9.17119497824994e-05,844.4704449791132,1145.8603329916239,3.540742572339911
3.742070484220759,-25.0,26732.22886280463,3732.3117012109888,33.0,-0.1140307230273674,0.04372737135858464,0.028998483233218124,0.03946702352610498,5.290339510973841e-05,9.17119497824994e-05,833.3150426260562,1156.3910805277037,3.5447013454824243
3.745891892915783,-25.0,26608.33476088066,3821.6570865524945,34.0,-0.11382549511015094,0.04342367430650659,0.028998483233218124,0.04008794711740446,5.290339510973841e-05,9.17119497824994e-05,823.7585296791234,1165.4157946394935,3.548410755555443
3.749376135888505,-25.0,26490.393695140105,3906.8043079325525,35.0,-0.11361766377395881,0.04315309156174738,0.028998483233218124,0.040622509975554055,5.290339510973841e-05,9.171194978254497e-05,815.571068905621,1173.1495664680835,3.551838849750967
3.7525625114898604,-25.0,26377.48791763991,3988.3996503792796,35.99999999999999,-0.11340627360844686,0.04291032249522831,0.028998483233218124,0.041082541924657434,5.290339510973841e-05,9.17119497824994e-05,808.5557577269425,1179.7772137799182,3.55501935263525
3.7555255023026435,-25.0,26268.920491423094,4066.934536638346,37.0,-0.11319124833760918,0.04269112007722673,0.028998483233218124,0.0414782824384585,5.290339510973841e-05,9.17119497824994e-05,802.5442211901076,1185.4571465039476,3.5580208306230716
3.7583444896898097,-25.0,26164.15036411099,4142.7907453931275,38.0,-0.11297299505838423,0.042492042360191745,0.028998483233218124,0.04181856677126716,5.290339510973841e-05,9.171194978254497e-05,797.3928169389314,1190.3247425172842,3.560916864673689
3.7610821966596095,-25.0,26062.7415405191,4216.276068858782,39.0,-0.11275215163065924,0.042310258431138344,0.028998483233218124,0.04211102955200638,5.290339510973841e-05,9.171194978254497e-05,792.9787402120988,1194.495857452188,3.563764736219528
3.7637737479714843,-25.0,25964.309346996175,4287.662072734338,40.0,-0.11252945157011897,0.042143353706551215,0.028998483233218124,0.04236244270944586,5.290339510973841e-05,9.171194978254497e-05,789.1942725849104,1198.07210127018,3.5665944791590904
3.766421814677175,-25.0,25868.573044731573,4357.147157555895,40.99999999999999,-0.11230563972981963,0.04198941592221404,0.028998483233218124,0.04257835883545799,5.290339510973841e-05,9.17119497824994e-05,785.9516771202021,1201.136377901393,3.5694043793634056
3.76900548479863,-25.0,25775.234996010615,4424.941477023345,42.0,-0.11208146064477653,0.041846678790904764,0.028998483233218124,0.04276402988195496,5.290339510973841e-05,9.17119497824994e-05,783.1689247923923,1203.7660465581055,3.572169294654716
3.7714852262378797,-25.0,25684.142497002278,4491.153271942652,43.0,-0.11185756242990819,0.04171390615697974,0.028998483233218124,0.042923249210981784,5.290339510973841e-05,9.171194978254497e-05,780.786833787118,1206.017196119603,3.5748464876137325
3.7738229761314868,-25.0,25595.06437053882,4555.94577845139,44.0,-0.11163455826588332,0.041589800520070525,0.028998483233218124,0.04305999650506981,5.290339510973841e-05,9.17119497824994e-05,778.7440676790798,1207.9476505526463,3.577394600014186
3.77598642075388,-25.0,25507.885634173108,4619.400558125852,45.00000000000001,-0.11141294639239142,0.04147346627551605,0.028998483233218124,0.04317708796710554,5.290339510973841e-05,9.17119497824994e-05,776.9972542216843,1209.5985250506103,3.579778899292589
3.777961080488314,-25.0,25422.436575411582,4681.637495513292,45.99999999999999,-0.11119317905945635,0.041363971752832844,0.028998483233218124,0.04327742463882492,5.290339510973841e-05,9.17119497824994e-05,775.5021077162495,1211.0115837665517,3.5819824842109225
3.779748770051624,-25.0,25338.587476330038,4742.748338045758,47.0,-0.11097563392204209,0.04126056306226863,0.028998483233218124,0.04336337448122263,5.290339510973841e-05,9.171194978254497e-05,774.2226077202741,1212.2208554872077,3.584005177759813
3.781366377533641,-25.0,25256.225058301698,4802.813215906464,48.0,-0.11076062661308879,0.04116259331602536,0.028998483233218124,0.04343697103889696,5.290339510973841e-05,9.17119497824994e-05,773.1279370900131,1213.255455030146,3.585862165739352
3.7828428152979874,-25.0,25175.225183998646,4861.919840252644,49.0,-0.11054844579473011,0.04106944382971647,0.028998483233218124,0.04350015889603104,5.290339510973841e-05,9.17119497824994e-05,772.1887642550635,1214.1430428074705,3.5875807459512323
3.784213471185644,-25.0,25095.507037450945,4920.125456148206,50.0,-0.1103393055411684,0.0409806478534467,0.028998483233218124,0.04355440459318766,5.290339510973841e-05,9.17119497824994e-05,771.3830042978285,1214.9045177271412,3.5891950923715634
3.5897884680246164,0.0,25590.449202356547,4559.734178382716,51.0,0.0,0.0,0.0,0.012252906766290268,0.0,0.0,806.2266281931785,1182.4419183576238,3.577535561258326
3.5818752729027823,0.0,25804.947440679225,4409.288686495165,51.99999999999999,0.0,0.0,0.0,0.010411784806744317,0.0,0.0,834.4870234174087,1156.0051417808818,3.571463488096038
3.576136888506417,0.0,25950.62398706317,4306.878566531826,52.99999999999999,0.0,0.0,0.0,0.008876946540669915,0.0,0.0,858.3507173787651,1133.6215464090938,3.567259941965747
3.571665380808107,0.0,26062.856487321933,4227.877735105494,54.0,0.0,0.0,0.0,0.007581086933981157,0.0,0.0,878.6933758024104,1114.4986191375467,3.564084293874126
3.568026674000227,0.0,26154.591830077963,4163.264731963634,55.0,0.0,0.0,0.0,0.00648085044313056,0.0,0.0,896.0864878994488,1098.1212750598327,3.5615458235570965
3.564972632306399,0.0,26232.254211899948,4108.550281291645,56.0,0.0,0.0,0.0,0.005543907255958387,0.0,0.0,910.9742146032556,1084.086534580268,3.5594287250504406
3.562348725014872,0.0,26299.607639113376,4061.097603790128,56.99999999999999,0.0,0.0,0.0,0.004744525968882304,0.0,0.0,923.7241755649047,1072.0574225108649,3.55760419904599
3.560056855241443,0.0,26358.954109681206,4019.290314148736,57.99999999999999,0.0,0.0,0.0,0.004061727460472887,0.0,0.0,934.6452205733641,1061.7481588309395,3.55599512778097
3.558028735485545,0.0,26411.911337671343,3981.9913146469567,59.0,0.0,0.0,0.0,0.003478026647243705,0.0,0.0,944.0007837754702,1052.9133419552973,3.5545507088383017
3.5562148230220685,0.0,26459.67553254171,3948.3591460664848,59.99999999999999,0.0,0.0,0.0,0.0029787262481896226,0.0,0.0,952.0161523940774,1045.3421865326397,3.553236096773879
3.5545789577740643,0.0,26503.124310535055,3917.7756921060436,61.0,0.0,0.0,0.0,0.0025514246950567934,0.0,0.0,958.8838634652374,1038.8540057110197,3.5520275330790074
3.5530938644846937,0.0,26542.92212154375,3889.772516482547,61.99999999999999,0.0,0.0,0.0,0.00218559229339782,0.0,0.0,964.7689468982293,1033.2935691791424,3.550908272191296
3.5517385028313684,0.0,26579.58214734488,3863.9875671914406,62.99999999999999,0.0,0.0,0.0,0.0018722982167569853,0.0,0.0,969.8123367084429,1028.5280696210727,3.5498662046146117
3.550496456993648,0.0,26613.50338146714,3840.139163061659,64.0,0.0,0.0,0.0,0.0016039909081772032,0.0,0.0,974.1337958088508,1024.4444902335472,3.548892466085471
3.549353860167976,0.0,26645.02655756695,3817.98678158155,64.99999999999999,0.0,0.0,0.0,0.0013741982551821325,0.0,0.0,977.8364072437639,1020.9455396098092,3.5479796619127937
3.548299020419202,0.0,26674.438453472983,3797.3279306466984,66.0,0.0,0.0,0.0,0.0011773723712466717,0.0,0.0,981.0088177288552,1017.947543382977,3.5471216480479555
3.547322142602155,0.0,26701.976682661807,3777.9947471406203,66.99999999999999,0.0,0.0,0.0,0.001008766397415449,0.0,0.0,983.7270480621366,1015.3787214577078,3.5463133762047394
3.5464149596837977,0.0,26727.839200166534,3759.847322373555,68.0,0.0,0.0,0.0,0.0008643219251717009,0.0,0.0,986.0562005368595,1013.1775790878386,3.5455506377586263
3.5455704015379657,0.0,26752.193335782726,3742.767356794735,69.0,0.0,0.0,0.0,0.0007405688712113813,0.0,0.0,988.052009048818,1011.2914550686912,3.544829832666754
3.544782213220151,0.0,26775.185689766022,3726.6511964989713,69.99999999999999,0.0,0.0,0.0,0.0006344990190235399,0.0,0.0,989.7628412354314,1009.6746463421406,3.5441477142011273
3.5440452096761543,0.0,26796.936739916615,3711.4136236534932,71.0,0.0,0.0,0.0,0.0005436222673179253,0.0,0.0,991.2287564135343,1008.2892877582884,3.5435015874088363
3.543354499195521,0.0,26817.559392430645,3696.9747908657782,71.99999999999999,0.0,0.0,0.0,0.0004657068701157223,0.0,0.0,992.4856902616675,1007.1014256930242,3.542888792325405
3.542706209637753,0.0,26837.1426616803,3683.271708579233,73.0,0.0,0.0,0.0,0.000398987513580161,0.0,0.0,993.5620719380855,1006.0841874274843,3.542307222124173
3.542096508286973,0.0,26855.774010224748,3670.242506337966,74.0,0.0,0.0,0.0,0.0003418238104438056,0.0,0.0,994.4843371917757,1005.2125955305488,3.541754684476529
3.5415222330958183,0.0,26873.525668684757,3657.836065786086,75.0,0.0,0.0,0.0,0.000292899537566841,0.0,0.0,995.2737011560656,1004.4666026802352,3.541229333558251
3.481258175259303,5.0,27005.12562265801,3562.479833485555,76.0,0.039404696411876536,-0.010627533217350259,-0.005799696646643625,-0.0059863642828568465,-1.058067902194768e-05,-1.8342389956498118e-05,1003.0567227847783,997.2045206600309,3.5373055733366425
3.478602488489615,5.0,27079.661290994176,3509.7941686087843,76.99999999999999,0.03951257952462529,-0.010691469785162704,-0.005799696646643625,-0.006377930826780318,-1.058067902194768e-05,-1.8342389956498118e-05,1009.4062620961649,991.2580185962514,3.5352132727914385
3.4765146620063296,5.0,27139.582028069104,3467.321061936755,78.0,0.039598916218440236,-0.010745060769600155,-0.005799696646643625,-0.006709468342411422,-1.058067902194768e-05,-1.8342389956498118e-05,1014.7771920553769,986.2159869946257,3.5335969115020367
3.4747456947871305,5.0,27192.04619786828,3430.0739570339547,78.99999999999999,0.03967936461761418,-0.010792029758413802,-0.005799696646643625,-0.00699259048182712,-1.058067902194768e-05,-1.8342389956509525e-05,1019.3595634928774,981.9057956646287,3.532238483810241
3.473203635716865,5.0,27239.502431399986,3396.344282638006,80.0,0.0397581433279991,-0.010833868050385229,-0.005799696646643625,-0.007234850899611206,-1.058067902194768e-05,-1.834238995650382e-05,1023.2775360701996,978.2151207816156,3.5310593021601164
3.4718341312027614,5.0,27283.324750210937,3365.1720734242463,81.0,0.03983712654953334,-0.010871547155924855,-0.005799696646643625,-0.007442311516670408,-1.058067902194768e-05,-1.8342389956509525e-05,1026.630652550622,975.0532726712642,3.5300139205901453
3.470600234707714,5.0,27324.412116087246,3335.9280854183835,81.99999999999999,0.03991726154783683,-0.010905798141708348,-0.005799696646643625,-0.007620092973333735,-1.058067902194768e-05,-1.8342389956498118e-05,1029.5027040891764,972.3431235879386,3.5290721915358483
3.4694782208064465,5.0,27363.277463688028,3308.2519216116866,83.0,0.039998700174570356,-0.010937138695433694,-0.005799696646643625,-0.007772474292583105,-1.058067902194768e-05,-1.8342389956498118e-05,1031.963497514008,970.0199164850833,3.5282153381342893
3.4684512100847376,5.0,27400.243468684643,3281.9162186145295,83.99999999999999,0.04008127352439448,-0.010965964662791398,-0.005799696646643625,-0.007903066943236559,-1.058067902194768e-05,-1.8342389956498118e-05,1034.0717928019928,968.0288165611713,3.5274303193804153
3.467505490769139,5.0,27435.564187698285,3256.7419242198716,85.0,0.04016478905346191,-0.010992612588601606,-0.005799696646643625,-0.008014971078736555,-1.058067902194768e-05,-1.8342389956498118e-05,1035.8779394255434,966.3226619836666,3.526706667655195
3.4666295373605602,5.0,27469.453888067324,3232.578086841894,85.99999999999999,0.04024908191543749,-0.011017376168693948,-0.005799696646643625,-0.00811086133931748,-1.058067902194768e-05,-1.8342389956498118e-05,1037.425318434309,964.8607159722261,3.526035660949265
3.465813865803686,5.0,27502.084323951745,3209.3036388266582,86.99999999999999,0.040333983428998854,-0.011040505786247146,-0.005799696646643625,-0.00819303497967349,-1.058067902194768e-05,-1.8342389956498118e-05,1038.751146877006,963.607960886578,3.525410194163861
3.465050712007677,5.0,27533.58966042222,3186.823883673542,88.0,0.04041931367227537,-0.011062212854544048,-0.005799696646643625,-0.00826346509189927,-1.058067902194768e-05,-1.8342389956498118e-05,1039.8873606414945,962.5343070203198,3.524824507791651
3.464333663117289,5.0,27564.07576921665,3165.0640059917732,88.99999999999999,0.0405048950830662,-0.011082675290857078,-0.005799696646643625,-0.008323834455534584,-1.058067902194768e-05,-1.8342389956498118e-05,1040.8611724079535,961.6140824300114,3.5242738721120026
3.463657204885045,5.0,27593.634380289455,3143.959186709957,90.0,0.04059057736999561,-0.011102048318673232,-0.005799696646643625,-0.008375596316795332,-1.058067902194768e-05,-1.834238995650382e-05,1041.6960712044734,960.8251164905292,3.5237542310557646
3.463016865829661,5.0,27622.334212841717,3123.4607961489537,90.99999999999999,0.04067621381767413,-0.011120456111401717,-0.005799696646643625,-0.008419941213597168,-1.058067902194768e-05,-1.834238995650382e-05,1042.411278087635,960.1492344019892,3.5232622811375895
3.4624084881870116,5.0,27650.24696803627,3103.518177673031,91.99999999999999,0.04076170421654447,-0.011138017347026526,-0.005799696646643625,-0.008457950532350711,-1.058067902194768e-05,-1.8342389956498118e-05,1043.0242638483628,959.569944896646,3.5227949644481886
3.461828561664248,5.0,27677.431436824656,3084.0897524844886,93.0,0.04084695419073418,-0.011154832554087564,-0.005799696646643625,-0.008490547711478467,-1.058067902194768e-05,-1.8342389956509525e-05,1043.549936857029,959.0731617667011,3.5223497002858037
3.461273956501721,5.0,27703.94295058951,3065.136406495264,93.99999999999999,0.040931894312014744,-0.011170992015877191,-0.005799696646643625,-0.008518539697398443,-1.058067902194768e-05,-1.834238995650382e-05,1044.00132825993,958.6465824946895,3.5219241866922673
3.4607423216335467,5.0,27729.81736053933,3046.6327521807298,95.0,0.04101646032244143,-0.011186554975582899,-0.005799696646643625,-0.008542478788196042,-1.058067902194768e-05,-1.8342389956498118e-05,1044.3873430809101,958.2817753449658,3.5215166198850225
3.4602308143719984,5.0,27755.113905082508,3028.536937898254,95.99999999999999,0.04110061321934374,-0.011201614220518425,-0.005799696646643625,-0.0085631466651915,-1.058067902194768e-05,-1.8342389956498118e-05,1044.7206134279804,957.9668393370004,3.5211249926423074
3.4597378716874516,5.0,27779.852905135303,3010.8345211097676,96.99999999999999,0.04118430520237567,-0.011216202220192397,-0.005799696646643625,-0.00858085950126282,-1.058067902194768e-05,-1.8342389956498118e-05,1045.0062247949663,957.6969390445532,3.520748042776538
3.459262027632297,5.0,27804.055632246782,2993.510394374872,98.0,0.04126749712568468,-0.011230351385589804,-0.005799696646643625,-0.008595920863677796,-1.058067902194768e-05,-1.8342389956498118e-05,1045.249062571784,957.4674356425853,3.520384601172505
3.4588013783763025,5.0,27827.763858402475,2976.5350464475378,98.99999999999999,0.041350177620791816,-0.011244121554513176,-0.005799696646643625,-0.008608814498476683,-1.058067902194768e-05,-1.8342389956498118e-05,1045.4569430293373,957.2709662680032,3.52003329621534
3.458354813950097,5.0,27850.994020132544,2959.8967880427363,100.0,0.04143232021300393,-0.011257535558845792,-0.005799696646643625,-0.008619750892463092,-1.058067902194768e-05,-1.8342389956498118e-05,1045.6332482266835,957.104311594129,3.5196932247796657
3.5186813697559294,0.0,27759.133174678333,3027.086881474477,101.0,0.0,0.0,0.0,-0.0023919756562184365,0.0,0.0,1038.6775673068003,963.5845053215544,3.5210733454121477
3.51958432578141,0.0,27723.169203102214,3052.431646885767,102.0,0.0,0.0,0.0,-0.002044251888748103,0.0,0.0,1033.0369751916157,968.8610103189988,3.5216285776701577
3.520232373682003,0.0,27700.726722391795,3068.3366972950716,103.0,0.0,0.0,0.0,-0.0017502002774319168,0.0,0.0,1028.2735432118059,973.3289217948765,3.521982573959435
3.520739906344634,0.0,27684.714025729605,3079.7414146855117,103.99999999999999,0.0,0.0,0.0,-0.001499191792750233,0.0,0.0,1024.2117533355017,977.1471347587513,3.522239098137384
3.52114879025169,0.0,27672.74289118405,3088.3115974895572,105.0,0.0,0.0,0.0,-0.001284467957021683,0.0,0.0,1020.7398682021287,980.4162327649937,3.5224332582087117
3.521484144230033,0.0,27663.496002186646,3094.967082641241,106.0,0.0,0.0,0.0,-0.0011006297393199053,0.0,0.0,1017.7690112508476,983.2168251133278,3.5225847739693528
3.521763494432743,0.0,27656.12470222825,3100.3014878956296,107.0,0.0,0.0,0.0,-0.0009431161390725086,0.0,0.0,1015.2245290118209,985.6174037686756,3.5227066105718157
3.521997796349037,0.0,27650.162811829403,3104.642106350551,108.0,0.0,0.0,0.0,-0.0008081249823966778,0.0,0.0,1013.0444496295503,987.6753211800926,3.522805921331434
3.522194555490883,0.0,27645.33070415992,3108.18582165245,108.99999999999999,0.0,0.0,0.0,-0.0006924515228915133,0.0,0.0,1011.1767034223519,989.4390894395591,3.5228870070137748
3.522359861708746,0.0,27641.414159649234,3111.083481154168,110.0,0.0,0.0,0.0,-0.0005933446549575708,0.0,0.0,1009.5766756464126,990.9504508441653,3.5229532063637037
3.522498895524163,0.0,27638.23575300452,3113.4599512447194,110.99999999999999,0.0,0.0,0.0,-0.0005084301147378965,0.0,0.0,1008.2059106427185,992.2454874378436,3.523007325638901
3.52261589477655,0.0,27635.65778928183,3115.412182983554,112.0,0.0,0.0,0.0,-0.000435668980885619,0.0,0.0,1007.0314173111839,993.355223046979,3.5230515637574356
3.5227142587724454,0.0,27633.577697146015,3117.012501039764,113.0,0.0,0.0,0.0,-0.00037331085517086377,0.0,0.0,1006.02489299851,994.3063135890382,3.5230875696276165
3.5227967213420452,0.0,27631.91873293763,3118.315093070321,113.99999999999999,0.0,0.0,0.0,-0.00031986234979138614,0.0,0.0,1005.1622066134616,995.1215178951121,3.5231165836918366
3.522865605034949,0.0,27630.617222856636,3119.3649167782387,115.0,0.0,0.0,0.0,-0.0002740375582774503,0.0,0.0,1004.4225865580946,995.8204400869408,3.5231396425932267
3.5229226758323713,0.0,27629.6295914297,3120.192794971237,115.99999999999999,0.0,0.0,0.0,-0.00023478099675997748,0.0,0.0,1003.788999210369,996.419187168463,3.5231574568291313
3.5229696885040047,0.0,27628.90775306902,3120.832660397382,117.0,0.0,0.0,0.0,-0.00020113065142019024,0.0,0.0,1003.2459044653111,996.9324246086996,3.5231708191554247
3.523008021882671,0.0,27628.416999781817,3121.3090465804416,118.0,0.0,0.0,0.0,-0.0001722815593786591,0.0,0.0,1002.7803089285686,997.3724328345205,3.5231803034420497
3.523039008506953,0.0,27628.121268189632,3121.6474150861786,118.99999999999999,0.0,0.0,0.0,-0.00014750131029285692,0.0,0.0,1002.3803814238374,997.7503759072797,3.523186509817246
3.5230634129713896,0.0,27628.003924872006,3121.859545943358,120.0,0.0,0.0,0.0,-0.00012630155846258184,0.0,0.0,1002.0382475059052,998.0737119256506,3.523189714529852
3.523082506416979,0.0,27628.028441161176,3121.9712205590927,120.99999999999999,0.0,0.0,0.0,-0.00010802352868348854,0.0,0.0,1001.7432581301706,998.3524737327972,3.523190529945663
3.5230967798816897,0.0,27628.18560076938,3121.9889950314473,122.0,0.0,0.0,0.0,-9.233073103471134e-05,0.0,0.0,1001.4899914912266,998.5918037268697,3.523189110612724
3.52310647300043,0.0,27628.474483291,3121.9135881772345,123.0,0.0,0.0,0.0,-7.899942949509894e-05,0.0,0.0,1001.2748522983862,998.7951310530485,3.523185472429925
3.5231124216122183,0.0,27628.870456051267,3121.7623796041944,123.99999999999999,0.0,0.0,0.0,-6.76086570973477e-05,0.0,0.0,1001.0910350115042,998.9688655166506,3.5231800302693155
3.5231149072126406,0.0,27629.36915016264,3121.5385028588316,125.0,0.0,0.0,0.0,-5.7951743073593204e-05,0.0,0.0,1000.935213760699,999.116169370865,3.5231728589557143
3.725128137439596,-25.0,27056.490479496955,3539.0094431699654,125.99999999999999,-0.11142864577946504,0.04622107651794319,0.028998483233218124,0.031140728421070726,5.290339510973841e-05,9.17119497824994e-05,965.2671456099301,1032.3579098830446,3.536193665894839
3.73417981764044,-25.0,26765.265107131516,3745.6851520110235,127.0,-0.11098073866843551,0.04531882281226158,0.028998483233218124,0.032938289946859656,5.290339510973841e-05,9.17119497824994e-05,936.3002766664006,1059.4623399539,3.5447979453866054
3.741291966215501,-25.0,26543.99891929336,3903.5264203528986,128.0,-0.1107757262385177,0.044626683145773366,0.028998483233218124,0.03446732654567572,5.290339510973841e-05,9.171194978254497e-05,911.8311994282715,1082.4180534083764,3.5512782094592565
3.747122060004921,-25.0,26357.247946959524,4037.2064516956407,129.0,-0.11065580021328647,0.04406126525450869,0.028998483233218124,0.035780390406884244,5.290339510973841e-05,9.17119497824994e-05,890.9697880880262,1102.0312290382049,3.556480583303964
3.752235789739302,-25.0,26192.003923234577,4155.790167967522,129.99999999999997,-0.11056735480562936,0.04358620518074222,0.028998483233218124,0.03691116899656274,5.290339510973841e-05,9.17119497824994e-05,873.1321581626843,1118.8286654350477,3.56102703993009
3.756963481491094,-25.0,26041.787527987704,4263.805862995898,131.0,-0.11048685059227374,0.043180218796782396,0.028998483233218124,0.03788571399380419,5.290339510973841e-05,9.17119497824994e-05,857.863528412722,1133.2233796022954,3.565266677281956
3.7614195697091697,-25.0,25902.782233049882,4363.927477751176,132.0,-0.11040294889151978,0.042828947731273645,0.028998483233218124,0.038725684382736825,5.290339510973841e-05,9.171194978254497e-05,844.7871495854739,1145.560972653906,3.5693179678773617
3.765578277637072,-25.0,25772.640553193232,4457.803617392019,133.0,-0.11031060287472289,0.042522146838049196,0.028998483233218124,0.039449432919624744,5.290339510973841e-05,9.17119497824994e-05,833.586399746978,1156.1345723035652,3.5731520741783975
3.7693669399996277,-25.0,25649.700857566582,4546.6024636118855,133.99999999999997,-0.11020765741721829,0.04225198338055649,0.028998483233218124,0.0400727919275409,5.290339510973841e-05,9.17119497824994e-05,823.9911499779473,1165.1959042715596,3.576690486448034
3.7727319159801085,-25.0,25532.728062574708,4631.193008826875,134.99999999999997,-0.11009356453537653,0.04201230981676709,0.028998483233218124,0.04060946448038047,5.290339510973841e-05,9.17119497824994e-05,815.7704015588043,1172.9611541083093,3.5798725563213067
3.7756671133330046,-25.0,25420.80737715411,4712.219681987193,136.0,-0.10996877806115775,0.04179825579575143,0.028998483233218124,0.04107130773323159,5.290339510973841e-05,9.17119497824994e-05,808.7267181784886,1179.615639278104,3.5826847509165862
3.7782133873364083,-25.0,25313.239419317782,4790.1756443345075,137.0,-0.10983428998002742,0.04160589403642397,0.028998483233218124,0.04146861395325169,5.290339510973841e-05,9.17119497824994e-05,802.6908218145768,1185.3186024229112,3.5851605685404278
3.7804430073791773,-25.0,25209.480348567584,4865.444664453061,138.0,-0.10969133867928327,0.04143203160185827,0.028998483233218124,0.04181026875361987,5.290339510973841e-05,9.17119497824994e-05,797.5182307814426,1190.2062064973366,3.587365347518138
3.78244291113752,-25.0,25109.10029454529,4938.330270956712,138.99999999999997,-0.10954123117244675,0.041274054421071384,0.028998483233218124,0.04210390912874268,5.290339510973841e-05,9.17119497824994e-05,793.0860521698023,1194.3944225400924,3.5893796955889816
3.7843027530854996,-25.0,25011.731024365094,5009.092456656361,139.99999999999997,-0.10938522371702424,0.04112976855638358,0.028998483233218124,0.0423561719185091,5.290339510973841e-05,9.17119497824994e-05,789.2885581119423,1197.9830415732977,3.591287568067305
3.786106481511424,-25.0,24917.060236130736,5077.951786159354,141.0,-0.1092245015605472,0.04099733000002464,0.028998483233218124,0.0425728164047027,5.290339510973841e-05,9.171194978254497e-05,786.0348402773733,1201.057876341083,3.5931678127198716
3.787926060304774,-25.0,24824.826273054023,5145.0931444222315,142.0,-0.10906016235793183,0.04087518909601629,0.028998483233218124,0.042758822472901886,5.290339510973841e-05,9.17119497824994e-05,783.2469361314578,1203.692542577464,3.5950878655516463
3.7898153186604753,-25.0,24734.8085703768,5210.672445879332,142.99999999999997,-0.1088931988439111,0.04076203916435418,0.028998483233218124,0.042918486026567615,5.290339510973841e-05,9.171194978254497e-05,780.8580793655083,1205.9501079106053,3.5970975737993647
3.7918034838419334,-25.0,24646.818489389163,5274.823073866804,143.99999999999997,-0.10872449017796489,0.040656772895420086,0.028998483233218124,0.043055508967137224,5.290339510973841e-05,9.17119497824994e-05,778.811104428856,1207.8845865599765,3.5992226909751333
3.7938902377742227,-25.0,24560.689361537614,5337.662887436615,145.0,-0.10855481616881127,0.04055843662728641,0.028998483233218124,0.04317312266475479,5.290339510973841e-05,9.17119497824994e-05,777.0564118237518,1209.542845681019,3.6014598414870926
3.796044776625131,-25.0,24476.28183287596,5399.290464905893,146.0,-0.10838481796360586,0.04046623851408365,0.028998483233218124,0.04327401591065971,5.290339510973841e-05,9.17119497824994e-05,775.5529007782384,1210.9637342959943,3.603775683410504
3.7982129439999284,-25.0,24393.465336638044,5459.798154450906,147.0,-0.10821507600127023,0.04037947268506041,0.028998483233218124,0.043360609497887725,5.290339510973841e-05,9.171194978254497e-05,774.2637618926094,1212.1820318784219,3.6061137649894324
3.800329477033858,-25.0,24312.134022617734,5519.260860785671,148.0,-0.10804602560766541,0.04029756978655222,0.028998483233218124,0.04343482893908987,5.290339510973841e-05,9.171194978259065e-05,773.1597852952365,1213.2253487236567,3.6084070318742727
3.802334270191874,-25.0,24232.184670220966,5577.751607378525,148.99999999999997,-0.10787807656698786,0.040220005484593514,0.028998483233218124,0.043498466752510984,5.290339510973841e-05,9.17119497824994e-05,772.2139025323324,1214.11926025957,3.610593700561504
3.8041837725203846,-25.0,24153.530034060634,5635.332138021587,150.0,-0.1077115325987169,0.0401463482905065,0.028998483233218124,0.0435529690924486,5.290339510973841e-05,9.171194978254497e-05,771.4043190442623,1214.884361562758,3.6126289017124353
3.611440867936153,0.0,24649.531351089892,5274.318796525769,151.0,0.0,0.0,0.0,0.012251703273946674,0.0,0.0,806.24489408714,1182.424648716742,3.5991891646622065
3.6047788490469816,0.0,24865.0850473322,5123.253655752573,152.0,0.0,0.0,0.0,0.010410769854023394,0.0,0.0,834.5026779066552,1155.9903432269414,3.5943680791929586
3.6003407115084545,0.0,25011.81224669112,5020.227224853659,152.99999999999997,0.0,0.0,0.0,0.008876086782852108,0.0,0.0,858.364134525232,1133.6088641025833,3.5914646247256026
